הערה	1957	1	1	1
קצרה	1957	1	1	1
להעיר	1958	2	2	2
הערה	1958	2	2	2
קצרה	1958	2	2	2
להעיר	1963	2	2	2
הערה	1963	2	2	2
קצרה	1963	2	2	2
להעיר	1964	1	1	1
הערה	1964	1	1	1
קצרה	1964	1	1	1
להעיר	1965	2	2	2
הערה	1965	2	2	2
קצרה	1965	2	2	2
להעיר	1970	1	1	1
הערה	1970	1	1	1
קצרה	1970	1	1	1
להעיר	1972	3	3	3
הערה	1972	3	3	3
קצרה	1972	3	3	3
להעיר	1976	2	2	2
הערה	1976	2	2	2
קצרה	1976	2	2	2
להעיר	1980	2	2	2
הערה	1980	2	2	2
קצרה	1980	2	2	2
להעיר	1981	2	2	2
הערה	1981	2	2	2
קצרה	1981	2	2	2
להעיר	1983	1	1	1
הערה	1983	1	1	1
קצרה	1983	1	1	1
להעיר	1985	1	1	1
הערה	1985	1	1	1
קצרה	1985	1	1	1
להעיר	1986	2	2	2
הערה	1986	2	2	2
קצרה	1986	2	2	2
להעיר	1989	1	1	1
הערה	1989	1	1	1
קצרה	1989	1	1	1
להעיר	1994	1	1	1
הערה	1994	1	1	1
קצרה	1994	1	1	1
להעיר	1998	1	1	1
הערה	1998	1	1	1
קצרה	1998	1	1	1
להעיר	1999	1	1	1
הערה	1999	1	1	1
קצרה	1999	1	1	1
להעיר	2002	2	2	2
הערה	2002	2	2	2
קצרה	2002	2	2	2
להעיר	2003	1	1	1
הערה	2003	1	1	1
קצרה	2003	1	1	1
להעיר	2005	2	2	2
הערה	2005	2	2	2
קצרה	2005	2	2	2
להעיר	2007	1	1	1
הערה	2007	1	1	1
קצרה	2007	1	1	1
להעיר	2008	1	1	1
הערה	2008	1	1	1
קצרה	2008	1	1	1
להעלות	1904	1	1	1
דבר	1904	1	1	1
כזה	1904	1	1	1
להעלות	1922	2	2	2
דבר	1922	2	2	2
כזה	1922	2	2	2
להעלות	1923	1	1	1
דבר	1923	1	1	1
כזה	1923	1	1	1
להעלות	1925	1	1	1
דבר	1925	1	1	1
כזה	1925	1	1	1
להעלות	1928	1	1	1
דבר	1928	1	1	1
כזה	1928	1	1	1
להעלות	1935	1	1	1
דבר	1935	1	1	1
כזה	1935	1	1	1
להעלות	1936	1	1	1
דבר	1936	1	1	1
כזה	1936	1	1	1
להעלות	1939	1	1	1
דבר	1939	1	1	1
כזה	1939	1	1	1
להעלות	1945	1	1	1
דבר	1945	1	1	1
כזה	1945	1	1	1
להעלות	1946	1	1	1
דבר	1946	1	1	1
כזה	1946	1	1	1
להעלות	1948	1	1	1
דבר	1948	1	1	1
כזה	1948	1	1	1
להעלות	1950	1	1	1
דבר	1950	1	1	1
כזה	1950	1	1	1
להעלות	1954	1	1	1
דבר	1954	1	1	1
כזה	1954	1	1	1
להעלות	1956	4	4	4
דבר	1956	4	4	4
כזה	1956	4	4	4
להעלות	1957	1	1	1
דבר	1957	1	1	1
כזה	1957	1	1	1
להעלות	1958	1	1	1
דבר	1958	1	1	1
כזה	1958	1	1	1
להעלות	1960	2	2	2
דבר	1960	2	2	2
כזה	1960	2	2	2
להעלות	1962	1	1	1
דבר	1962	1	1	1
כזה	1962	1	1	1
להעלות	1963	1	1	1
דבר	1963	1	1	1
כזה	1963	1	1	1
להעלות	1964	2	2	2
דבר	1964	2	2	2
כזה	1964	2	2	2
להעלות	1965	2	2	2
דבר	1965	2	2	2
כזה	1965	2	2	2
להעלות	1966	2	2	2
דבר	1966	2	2	2
כזה	1966	2	2	2
להעלות	1967	2	2	2
דבר	1967	2	2	2
כזה	1967	2	2	2
להעלות	1969	2	2	2
דבר	1969	2	2	2
כזה	1969	2	2	2
להעלות	1970	2	2	2
דבר	1970	2	2	2
כזה	1970	2	2	2
להעלות	1971	4	4	4
דבר	1971	4	4	4
כזה	1971	4	4	4
להעלות	1975	2	2	2
דבר	1975	2	2	2
כזה	1975	2	2	2
להעלות	1976	2	2	1
דבר	1976	2	2	1
כזה	1976	2	2	1
להעלות	1979	1	1	1
דבר	1979	1	1	1
כזה	1979	1	1	1
להעלות	1980	1	1	1
דבר	1980	1	1	1
כזה	1980	1	1	1
להעלות	1982	2	2	2
דבר	1982	2	2	2
כזה	1982	2	2	2
להעלות	1984	2	2	2
דבר	1984	2	2	2
כזה	1984	2	2	2
להעלות	1985	1	1	1
דבר	1985	1	1	1
כזה	1985	1	1	1
להעלות	1987	1	1	1
דבר	1987	1	1	1
כזה	1987	1	1	1
להעלות	1988	2	2	2
דבר	1988	2	2	2
כזה	1988	2	2	2
להעלות	1990	1	1	1
דבר	1990	1	1	1
כזה	1990	1	1	1
להעלות	1991	2	2	2
דבר	1991	2	2	2
כזה	1991	2	2	2
להעלות	1992	6	6	6
דבר	1992	6	6	6
כזה	1992	6	6	6
להעלות	1994	1	1	1
דבר	1994	1	1	1
כזה	1994	1	1	1
להעלות	1997	1	1	1
דבר	1997	1	1	1
כזה	1997	1	1	1
להעלות	1998	3	3	3
דבר	1998	3	3	3
כזה	1998	3	3	3
להעלות	1999	1	1	1
דבר	1999	1	1	1
כזה	1999	1	1	1
להעלות	2000	4	4	4
דבר	2000	4	4	4
כזה	2000	4	4	4
להעלות	2001	5	5	5
דבר	2001	5	5	5
כזה	2001	5	5	5
להעלות	2002	4	4	4
דבר	2002	4	4	4
כזה	2002	4	4	4
להעלות	2004	4	4	4
דבר	2004	4	4	4
כזה	2004	4	4	4
להעלות	2005	2	2	1
דבר	2005	2	2	1
כזה	2005	2	2	1
להעלים	1941	2	2	2
את	1941	2	2	2
זהותו	1941	2	2	2
להעלים	1955	1	1	1
את	1955	1	1	1
זהותו	1955	1	1	1
להעלים	1956	1	1	1
את	1956	1	1	1
זהותו	1956	1	1	1
להעלים	1957	1	1	1
את	1957	1	1	1
זהותו	1957	1	1	1
להעלים	1960	1	1	1
את	1960	1	1	1
זהותו	1960	1	1	1
להעלים	1964	2	2	2
את	1964	2	2	2
זהותו	1964	2	2	2
להעלים	1965	3	3	3
את	1965	3	3	3
זהותו	1965	3	3	3
להעלים	1967	2	2	2
את	1967	2	2	2
זהותו	1967	2	2	2
להעלים	1968	2	2	2
את	1968	2	2	2
זהותו	1968	2	2	2
להעלים	1969	3	3	3
את	1969	3	3	3
זהותו	1969	3	3	3
להעלים	1970	1	1	1
את	1970	1	1	1
זהותו	1970	1	1	1
להעלים	1971	2	2	2
את	1971	2	2	2
זהותו	1971	2	2	2
להעלים	1972	1	1	1
את	1972	1	1	1
זהותו	1972	1	1	1
להעלים	1973	2	2	2
את	1973	2	2	2
זהותו	1973	2	2	2
להעלים	1977	3	3	3
את	1977	3	3	3
זהותו	1977	3	3	3
להעלים	1978	1	1	1
את	1978	1	1	1
זהותו	1978	1	1	1
להעלים	1980	1	1	1
את	1980	1	1	1
זהותו	1980	1	1	1
להעלים	1981	3	3	3
את	1981	3	3	3
זהותו	1981	3	3	3
להעלים	1982	5	5	5
את	1982	5	5	5
זהותו	1982	5	5	5
להעלים	1983	1	1	1
את	1983	1	1	1
זהותו	1983	1	1	1
להעלים	1984	4	4	4
את	1984	4	4	4
זהותו	1984	4	4	4
להעלים	1985	2	2	2
את	1985	2	2	2
זהותו	1985	2	2	2
להעלים	1987	3	3	3
את	1987	3	3	3
זהותו	1987	3	3	3
להעלים	1990	2	2	2
את	1990	2	2	2
זהותו	1990	2	2	2
להעלים	1991	3	3	3
את	1991	3	3	3
זהותו	1991	3	3	3
להעלים	1992	1	1	1
את	1992	1	1	1
זהותו	1992	1	1	1
להעלים	1998	1	1	1
את	1998	1	1	1
זהותו	1998	1	1	1
להעלים	1999	1	1	1
את	1999	1	1	1
זהותו	1999	1	1	1
להעלים	2000	1	1	1
את	2000	1	1	1
זהותו	2000	1	1	1
להעלים	2001	3	3	3
את	2001	3	3	3
זהותו	2001	3	3	3
להעלים	2002	1	1	1
את	2002	1	1	1
זהותו	2002	1	1	1
להעלים	2003	4	3	3
את	2003	4	3	3
זהותו	2003	4	3	3
להעלים	2004	2	2	2
את	2004	2	2	2
זהותו	2004	2	2	2
להעלים	2005	2	2	2
את	2005	2	2	2
זהותו	2005	2	2	2
להעלים	2007	1	1	1
את	2007	1	1	1
זהותו	2007	1	1	1
